kind,type,actionId,cardId,merchantId,merchantName,title,expected,value,officialUrl,issues,reason,evidence,structuredAmounts,relationCounts
REVIEW,REVIEW,,cmta1iskl00e4q8iy4blzttgs,cmta1isf400e3q8iyxulrv2jo,Maralcrafts,Gift Card 50 Euro - Maral Crafts,,,https://maralcrafts.gr/product-category/gift-cards/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1ndg700wmq8iy0aym5v5k,cmta1nd8500wlq8iyt3qqsq3s,Marinospor,Gift Card - Gift Card 100€ - Marinospor,,,https://marinospor.gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1iszf00e6q8iyhvyjlqm9,cmta1ists00e5q8iybr7fmy1d,Marketfix,Gift Card Niyamas - Ηλεκτρονική Δωροκάρτα 20€,,,https://marketfix.gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1itdc00e8q8iy8qkpk1e1,cmta1it7x00e7q8iyoinm2cbt,Materiaprima,Δωροκάρτα 70 - materiaprima,,,https://materiaprima.gr/product/gift-card-40e/,DENOMINATION_SPECIFIC_URL|TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values. URL gift-card segment contains an explicit currency amount (40). URL remains unchanged until its parent is independently validated.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1kaap00kgq8iyxyxwrv9r,cmta1ka4i00kfq8iykvii8j6b,Medi Shop,Gift Card 50,,,https://medi-shop.gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta4ytua002nsciye5jdpjc2,cmta4yto2002msciy14cp15ty,Megafitness,"Megafitness Gift Card 300,00€",,,https://www.megafitness.gr/en/megafitness-gift-card-300-00%E2%82%AC-104325,DENOMINATION_SPECIFIC_URL|TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values. URL gift-card segment repeats the title denomination (300). URL remains unchanged until its parent is independently validated.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1kard00kiq8iyc8lsfv9b,cmta1kakx00khq8iyslhuttfv,Melispa,Gift Card €30,,,https://www.melispa.gr/el/gift-card,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmtb77c840025dkiy8nltursd,cmtb77c2z0024dkiyyehncw02,Melissinos Sandals,Gift Voucher - 55,,,http://www.melissinos-sandals.gr/giftvouchers/gift-card-55-detail,DENOMINATION_SPECIFIC_URL|TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values. URL gift-card segment repeats the title denomination (55). URL remains unchanged until its parent is independently validated.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1iw3700emq8iyu2nqv2dn,cmta1ivy000elq8iy2l2t9htl,Mfdayspa,ΔΩΡΟΕΠΙΤΑΓΗ 100,,,https://www.mfdayspa.gr/product-category/gift-ideas/gift-cards/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta4yuag002psciyoexjru1o,cmta4yu3q002osciyu5jetmw1,Mgsound,MGsound Gift Card 300€ | Premium Event Gift Card,,,https://www.mgsound.gr/product/gift-card-300/?srsltid=AfmBOor9zJIGcmlK-272F6SOU8U2UDBV-AfXv09-bRqilRiHpN2U7TDO,DENOMINATION_SPECIFIC_URL|TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values. URL gift-card segment repeats the title denomination (300). URL remains unchanged until its parent is independently validated.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1ix8a00esq8iyx9vwmckf,cmta1ix3800erq8iyqmw3lkc2,Mikelidis,Δώρα :: Gift Card :: Gift Card 300 €,,,https://www.mikelidis.gr/dora/gift-card/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1nh7b00x0q8iyvpuik4zd,cmta1nh0t00wzq8iy8gdyp1w2,Morfibeauty,Gift Card 100,,,https://www.morfibeauty.gr/product/gift-card/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1iyw100f0q8iyyl3g2m31,cmta1iypl00ezq8iypg6kwhfe,Motovinios,ΔΩΡΟΚΑΡΤΑ 100€ Το καλύτερο δώρο για τα αγαπημένα ...,,,https://www.motovinios.gr/c/giftcard,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta4yw6q002xsciynztac1t7,cmta4yw0c002wsciyir3okmhf,Msystems,Msystems Δωροκάρτα 10e | Δωροκάρτες,,,https://www.msystems.gr/gifcards/msystems-giftcard-10e,DENOMINATION_SPECIFIC_URL|TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values. URL gift-card segment contains an explicit currency amount (10). URL remains unchanged until its parent is independently validated.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta5nucz001j54iyk2uep1aq,cmta5nu7u001i54iy26l668bf,Myprotein,"Myprotein Gift Voucher, £50",,,https://www.myprotein.gr/p/protein-accessories/myprotein-gift-voucher-50/10530834/,DENOMINATION_SPECIFIC_URL|TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values. URL gift-card segment repeats the title denomination (50). URL remains unchanged until its parent is independently validated.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1fgap002dq8iyswsnc8wa,cmta1fg47002cq8iy4x4ez937,Niceyou,Gift Card 100,,,https://www.niceyou.gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1fnrb0031q8iyg9sqt1g1,cmta1fnl10030q8iyjnfimm6o,Niyamas-Yoga,Gift Card Niyamas - Ηλεκτρονική Δωροκάρτα 20,,,https://niyamas-yoga.com/product/gift-card/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1fdz30025q8iyjgn4n03r,cmta1fdrv0024q8iy4qoe2q40,O-Biotique,"Ελεκτρονική Δωροκάρτα O-Biotique 50,00",,,https://obiotique.com/el/products/o-biotique-gift-card,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmtb6v04k003a3giyiu8s30dd,cmtb6uzyo00393giyijqh9v1h,Outdoorway,Δωροεπιταγή Outdoorway 10 Ευρώ,,,https://www.outdoorway.gr/product/15647/doroepitagi-Outdoorway-10-eyro,DENOMINATION_SPECIFIC_URL|TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values. URL gift-card segment repeats the title denomination (10). URL remains unchanged until its parent is independently validated.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1kyj500n8q8iyln315obv,cmta1kycr00n7q8iyw5ymk36g,Palazzodiscarpe,Δωροκάρτα 150,,,https://www.palazzodiscarpe.gr/i/giftcards/dwrokarta-70/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1gu640074q8iyaanq8e4u,cmta1gu0d0073q8iyksj58bpb,Paokfc,Gift Card 100 - PAOK Store,,,https://paokfc.gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1j77e00fyq8iyr9b9nm78,cmta1j70q00fxq8iy9sg5qn8b,Parnass,Gift card Parnass 120,,,https://parnass.gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1j7oa00g0q8iygdnjdv5j,cmta1j7hz00fzq8iy4xlg7dvr,Parousiafashion,ΔΩΡΟΕΠΙΤΑΓΗ 70,,,https://parousiafashion.gr/product-category/gift-cards/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1ld1900ouq8iyh416pr6o,cmta1lcus00otq8iyclnib1y8,Petrichor,Gift Card 200,,,https://www.petrichor.com.gr/en/gift-card,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1f2jh000xq8iyzwanlt71,cmta1f2cv000wq8iyrguy8go3,PharmNet,Δωροεπιταγή 50 ευρώ,,,https://www.pharmnet.gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1gvbd0078q8iyfrpuq3og,cmta1guui0077q8iybyqma2gp,Phoskitchenware,GiftCard 100€,,,https://www.phoskitchenware.gr/en/content/10-giftcards,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1f0po000pq8iytwczl1ho,cmta1f0j7000oq8iysl6mrjq4,Play-sports,Gift Card 20,,,https://play-sports.gr/product-category/gift-card/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1jay200geq8iyzdfxuwo3,cmta1jarh00gdq8iyxtg67ir3,Pleasurefashion,Δωροκάρτα 30 Ευρώ - Pleasure Fashion,,,https://pleasurefashion.gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1fqnv003bq8iy3xbbgzju,cmta1fqg6003aq8iyyqfnhn5v,PNN Nightwear,Δωροκάρτα 15,,,https://pnn-nightwear.gr/product/dorokarta-pnn-nightwear/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta5nw9j001t54iybpluaasg,cmta5nw46001s54iy628m45ik,Poem Luxury,Δωροκάρτα Poem-Luxury 100,,,https://poem-luxury.gr/product/giftcard-100/,DENOMINATION_SPECIFIC_URL|TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values. URL gift-card segment repeats the title denomination (100). URL remains unchanged until its parent is independently validated.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta4239t000at8iyxdbmhou6,cmta4234h0009t8iyslvfmbiy,Powerpharm,Δωροεπιταγή 30,,,https://powerpharm.gr/product-category/gift-vouchers/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1fpyi0039q8iyyzfu0kma,cmta1fpfj0038q8iyqulj0hwp,Pragmatic,Pragmatic Gift Voucher 100,,,https://www.pragmatic.gr/dora/gift-cards/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmtb7i4z6001d04iynhzy9379,cmtb7i4tc001c04iydbkml154,Premium Greek Natural Skincare,Gift Card - Premium Greek Natural Skincare,,,https://oriadathens.com/product/gift-card-50e/,DENOMINATION_SPECIFIC_URL,URL gift-card segment contains an explicit currency amount (50). URL remains unchanged until its parent is independently validated.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1nnui00xqq8iyverz0w50,cmta1nnlj00xpq8iyi0360ygm,Profitstore,ΔωροΕπιταγή - Gift Card αξίας 500€ - ProfitStore,,,https://profitstore.gr/,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1l18300niq8iyfjqu39zb,cmta1l12800nhq8iy7m1jy4ap,Psaltou,Gift Card Αξίας 70,,,https://www.psaltou.gr/gift-cards,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1g612004uq8iy6ctyhbtp,cmt8hesrb000fa8iycuggb6wc,Puma Greece,Gift Card Terms & Conditions,,,https://giftcard.puma.com/de/en/TERMS_AND_CONDITIONS.html,CROSS_DOMAIN_MERCHANT_CLUSTER,Merchant has 2 cards; no merge/archive action is planned without a relation-aware keeper decision.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmt8hesz5000ga8iykmbj9m8y,cmt8hesrb000fa8iycuggb6wc,Puma Greece,Puma Greece Gift Card,,,https://eu.puma.com/gr/en/pd/digital-gift-card,CROSS_DOMAIN_MERCHANT_CLUSTER,Merchant has 2 cards; no merge/archive action is planned without a relation-aware keeper decision.,,,"{""variants"":1,""categories"":0,""occasions"":0,""sources"":1,""mediaAssets"":0,""clicks"":0,""verificationEvents"":1,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1jdvx00gqq8iy4767yu90,cmta1jdpf00gpq8iyjay8pz2w,Secretsofbeauty,Δωροκάρτα 300€ | Secrets of Beauty | Θεσσαλονίκη,,,https://secretsofbeauty.gr/doroepitages-spa/dorokarta-300e,DENOMINATION_SPECIFIC_URL|TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values. URL gift-card segment contains an explicit currency amount (300). URL remains unchanged until its parent is independently validated.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1ffa4002bq8iy5k6w34t1,cmta1ff3n002aq8iyrx6zswhx,Shopdali,DA|LI Gift Card 50,,,https://shopdali.gr/products/littles-gift-card-100,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta1feu80029q8iy3p7bdse4,cmta1fenw0028q8iy6hk5qrpw,skakistikokentro.com,Δωροεπιταγή αξίας 50 ευρώ,,,https://skakistikokentro.com/shop,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
REVIEW,REVIEW,,cmta5ny2d002354iyvhj9mkz0,cmta5nxxp002254iy4fqx9dbp,Smaragdasart,E-Δωροκάρτα 200€,,,https://smaragdasart.gr/el/card/171-e-gift-card-100-.html,TITLE_AMOUNT_NOT_STRUCTURED,Amount-bearing title was not rewritten because at least one denomination is missing from variants/values.,,,"{""variants"":0,""categories"":0,""occasions"":0,""sources"":0,""mediaAssets"":0,""clicks"":0,""verificationEvents"":0,""reviewFlags"":0,""productionVerificationSnapshots"":0}"
