action,domain,keep_id,duplicate_id,duplicate_name,production_id,production_name,source_name,reason
MARK_DUPLICATE_DISCOVERY,liakopoulos-store.gr,cmt8po0h7001uzsiyj40cvhkx,cmt8po4v40033zsiy226nxtt9,LIAKOPOULOS Brands Store,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,liakopoulos-store.gr,cmt8po0h7001uzsiyj40cvhkx,cmt8po8mb0045zsiymw6lznrh,LIAKOPOULOS Brands Store,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,lidl-hellas.gr,cmt8hsge0000easiy7pox6lv6,cmt9s7jn7000pzwiy1gt4xevk,Lidl Greece,,,Rediscovery Engine,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,lidl-hellas.gr,cmt8hsge0000easiy7pox6lv6,cmt9s7jq2000qzwiy4wefk3s6,Lidl Greece,,,Rediscovery Engine,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_PRODUCTION,life.wolt.com,,cmt9s0l5w000bkciygpd6t569,Wolt,cmt79ikju002a84iyfgm5oiw7,Wolt,Kouponia365 Gift Cards,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_DISCOVERY,mentzos.gr,cmt8pnwll000rzsiyf5h12lhk,cmt8po1ci0023zsiyi0vt24ww,Mentzos,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,mentzos.gr,cmt8pnwll000rzsiyf5h12lhk,cmt8po5qk003czsiyc9s6te5d,Mentzos,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,mentzos.gr,cmt8pnwll000rzsiyf5h12lhk,cmt8po9fm004dzsiy5gdcnm7g,Mentzos,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,mentzos.gr,cmt8pnwll000rzsiyf5h12lhk,cmt8poby90052zsiyusamez8i,Mentzos,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_PRODUCTION,microsoft.com,,cmt8mby71000zb8iy6w1nkiad,Microsoft,cmt8o9uxp000530iyeisee5nm,Microsoft,Official Site Discovery v3,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_PRODUCTION,mothercare.gr,,cmt8h9fzy001kyoiyg0m3wqrt,Mothercare Greece,cmt8l5xt6000r5giy4sk5grv8,Mothercare Greece,Official Site Discovery v3,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_PRODUCTION,moustakastoys.gr,,cmt9s0kyt0009kciyhofsdc6y,Moustakas,cmt8l5yjh000w5giy3fa6qvqk,Moustakas Toys,Kouponia365 Gift Cards,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_PRODUCTION,moustakastoys.gr,,cmt8ha6rd001syoiyqjx185j3,Moustakas Toys,cmt8l5yjh000w5giy3fa6qvqk,Moustakas Toys,Official Site Discovery v3,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_DISCOVERY,newmom.gr,cmt8pnzrg001nzsiyyv27235j,cmt8po46n002wzsiy73ts4zq9,Newmom,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,newmom.gr,cmt8pnzrg001nzsiyyv27235j,cmt8po8870041zsiyeiw92lqx,Newmom,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,newmom.gr,cmt8pnzrg001nzsiyyv27235j,cmt8poba5004vzsiyo7w74mvx,Newmom,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,newmom.gr,cmt8pnzrg001nzsiyyv27235j,cmt8podds005gzsiyhu688f9o,Newmom,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,newmom.gr,cmt8pnzrg001nzsiyyv27235j,cmt8poew5005wzsiynxu3neec,Newmom,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,niceyou.gr,cmt8pnxi80010zsiygtq4vcrp,cmt8po21v002azsiyp9htiw2r,Niceyou,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,niceyou.gr,cmt8pnxi80010zsiygtq4vcrp,cmt8po6cr003izsiyzeomeylm,Niceyou,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,niceyou.gr,cmt8pnxi80010zsiygtq4vcrp,cmt8poa1f004jzsiy4a5asbc0,Niceyou,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,niyamas-yoga.com,cmt8pnzng001mzsiycg4vdrvh,cmt8po43d002vzsiybp3r1yo1,Niyamas-Yoga,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,niyamas-yoga.com,cmt8pnzng001mzsiycg4vdrvh,cmt8po84x0040zsiy69bzwfg7,Niyamas-Yoga,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_PRODUCTION,notino.gr,,cmt71fveh0007l0iy8i6elgk6,Notino,cmt8fb1qo000e6kiyhr3vcqzi,Notino,Notino,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_PRODUCTION,notino.gr,,cmt9s0m91000mkciyenmgfx16,NOTINO,cmt8fb1qo000e6kiyhr3vcqzi,Notino,Kouponia365 Gift Cards,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_DISCOVERY,obiotique.com,cmt8pnx3g000wzsiyxkbpesu9,cmt8po1nj0026zsiy9aebgkn6,O-Biotique,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,obiotique.com,cmt8pnx3g000wzsiyxkbpesu9,cmt8po61p003fzsiyz4phibuu,O-Biotique,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,obiotique.com,cmt8pnx3g000wzsiyxkbpesu9,cmt8po9qn004gzsiy5c9r11mo,O-Biotique,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,ofarmakopoiosmou.gr,cmt9s2r7o0007zwiyzy1fo2pe,cmt9s2rau0008zwiyga1lipic,Ofarmakopoiosmou,,,Rediscovery Engine,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,ofarmakopoiosmou.gr,cmt9s2r7o0007zwiyzy1fo2pe,cmt9s2ren0009zwiy9jej4a2p,Ofarmakopoiosmou,,,Rediscovery Engine,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,ofarmakopoiosmou.gr,cmt9s2r7o0007zwiyzy1fo2pe,cmt9s2rif000azwiyhqezbol3,Ofarmakopoiosmou,,,Rediscovery Engine,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,ofarmakopoiosmou.gr,cmt9s2r7o0007zwiyzy1fo2pe,cmt9s2rlp000bzwiyplz0pziu,Ofarmakopoiosmou,,,Rediscovery Engine,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,ofarmakopoiosmou.gr,cmt9s2r7o0007zwiyzy1fo2pe,cmt9s2rpb000czwiye5swregj,Ofarmakopoiosmou,,,Rediscovery Engine,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,ofarmakopoiosmou.gr,cmt9s2r7o0007zwiyzy1fo2pe,cmt9s2rsr000dzwiyv3dipj10,Ofarmakopoiosmou,,,Rediscovery Engine,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,ofarmakopoiosmou.gr,cmt9s2r7o0007zwiyzy1fo2pe,cmt9s2rw1000ezwiyqqgxzi4s,Ofarmakopoiosmou,,,Rediscovery Engine,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,paidikasymeon.gr,cmt8pnzcx001jzsiynpophey0,cmt8po3td002szsiy920t614a,Paidika Symeon,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,paidikasymeon.gr,cmt8pnzcx001jzsiynpophey0,cmt8po7ui003xzsiyy3odyt9e,Paidika Symeon,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,paidikasymeon.gr,cmt8pnzcx001jzsiynpophey0,cmt8poazi004szsiy6bqv7e5y,Paidika Symeon,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,paidikasymeon.gr,cmt8pnzcx001jzsiynpophey0,cmt8pod2u005dzsiyegvynhmm,Paidika Symeon,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,paidikasymeon.gr,cmt8pnzcx001jzsiynpophey0,cmt8poelx005tzsiy8bkrhjga,Paidika Symeon,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,paidikasymeon.gr,cmt8pnzcx001jzsiynpophey0,cmt8pofgy0062zsiy36n90qlj,Paidika Symeon,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,paidikasymeon.gr,cmt8pnzcx001jzsiynpophey0,cmt8pog96006azsiyy3fezqns,Paidika Symeon,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,paidikasymeon.gr,cmt8pnzcx001jzsiynpophey0,cmt8pogtg006gzsiyi293jsox,Paidika Symeon,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,papachatzis.com,cmt8pnupp0008zsiylhypndck,cmt8pnyae0018zsiyrnpmeuwg,Papachatzis,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,papachatzis.com,cmt8pnupp0008zsiylhypndck,cmt8po2t8002izsiyp5mjqlt4,Papachatzis,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,papachatzis.com,cmt8pnupp0008zsiylhypndck,cmt8po6ut003nzsiy8cp8b71l,Papachatzis,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,papachatzis.com,cmt8pnupp0008zsiylhypndck,cmt8poadg004mzsiyo0xgwdr6,Papachatzis,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,papachatzis.com,cmt8pnupp0008zsiylhypndck,cmt8pocgx0057zsiyxypz9r6y,Papachatzis,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,papachatzis.com,cmt8pnupp0008zsiylhypndck,cmt8poe4y005ozsiyh0szt8l0,Papachatzis,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,papachatzis.com,cmt8pnupp0008zsiylhypndck,cmt8pof6h005zzsiy2smifxwx,Papachatzis,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,papachatzis.com,cmt8pnupp0008zsiylhypndck,cmt8pofy90067zsiy0if6epbg,Papachatzis,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,papachatzis.com,cmt8pnupp0008zsiylhypndck,cmt8pogjf006dzsiypvfx2z1n,Papachatzis,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,papachatzis.com,cmt8pnupp0008zsiylhypndck,cmt8poh07006izsiywd8sq6xx,Papachatzis,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,papachatzis.com,cmt8pnupp0008zsiylhypndck,cmt8poha9006lzsiyodwl2r55,Papachatzis,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,papachatzis.com,cmt8pnupp0008zsiylhypndck,cmt8pohkb006ozsiyzlwincar,Papachatzis,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_PRODUCTION,patmcgrath.com,,cmt8nho37000h5kiyhrkhebuw,Pat McGrath Labs,cmt8pt4mw0006tgiyqx51cb45,Pat McGrath Labs,Official Site Discovery v3,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_PRODUCTION,patmcgrath.com,,cmt8nhnwt000f5kiy2u1fl5m0,Pat McGrath Labs,cmt8pt4mw0006tgiyqx51cb45,Pat McGrath Labs,Official Site Discovery v3,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_PRODUCTION,pharm24.gr,,cmt71fviw0009l0iy5m83etn5,Pharm24,cmt79igs4001584iyx1lcaw5f,Pharm24,Pharm24,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_PRODUCTION,pharm24.gr,,cmt9rr31r000izkiyg4tbvqch,Pharm24,cmt79igs4001584iyx1lcaw5f,Pharm24,Kouponia365 Gift Cards,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_DISCOVERY,pharmnet.gr,cmt8pnulz0007zsiymm9hgsbl,cmt8pny760017zsiyfh21tkf0,PharmNet,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,pharmnet.gr,cmt8pnulz0007zsiymm9hgsbl,cmt8po2q0002hzsiyc31ba3w0,PharmNet,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,pharmnet.gr,cmt8pnulz0007zsiymm9hgsbl,cmt8po6r2003mzsiyzp7gcwqz,PharmNet,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,pharmnet.gr,cmt8pnulz0007zsiymm9hgsbl,cmt8poa98004lzsiyrokthuxq,PharmNet,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,pharmnet.gr,cmt8pnulz0007zsiymm9hgsbl,cmt8pocdc0056zsiy510zrd33,PharmNet,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,pharmnet.gr,cmt8pnulz0007zsiymm9hgsbl,cmt8poe1j005nzsiy9k43p3fz,PharmNet,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_PRODUCTION,plaisio.gr,,cmt71fv870004l0iygiuotj9h,Plaisio,cmt79ihcu001b84iy567io27n,Plaisio,Plaisio,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_DISCOVERY,play-sports.gr,cmt8pnu7o0003zsiy5fmdmgul,cmt8pnxzv0015zsiyinxh9i0d,Play-sports,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,play-sports.gr,cmt8pnu7o0003zsiy5fmdmgul,cmt8po2iy002fzsiycplvpyop,Play-sports,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_PRODUCTION,playstation.com,,cmt8hvkc4000wasiyw7hrt43e,PlayStation,cmt8l60bp00115giyeacifmxk,PlayStation,Official Site Discovery v3,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_DISCOVERY,pnn-nightwear.gr,cmt8po06p001rzsiyjnc60kd0,cmt8po4kr0030zsiyo0mry40c,PNN Nightwear,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,pnn-nightwear.gr,cmt8po06p001rzsiyjnc60kd0,cmt8po8fc0043zsiyikoi5pz4,PNN Nightwear,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,pnn-nightwear.gr,cmt8po06p001rzsiyjnc60kd0,cmt8pobhb004xzsiy7sjsr51t,PNN Nightwear,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,pnn-nightwear.gr,cmt8po06p001rzsiyjnc60kd0,cmt8podh5005hzsiyolnfle56,PNN Nightwear,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,pnn-nightwear.gr,cmt8po06p001rzsiyjnc60kd0,cmt8poezv005xzsiymwz85pxd,PNN Nightwear,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,pnn-nightwear.gr,cmt8po06p001rzsiyjnc60kd0,cmt8pofrj0065zsiyqjreq7lz,PNN Nightwear,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,pragmatic.gr,cmt8po02s001qzsiy5xax96av,cmt8po4h3002zzsiy0lw79106,Pragmatic,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,pragmatic.gr,cmt8po02s001qzsiy5xax96av,cmt8po8bw0042zsiy67uhkbj1,Pragmatic,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,pragmatic.gr,cmt8po02s001qzsiy5xax96av,cmt8pobdv004wzsiy4l7da3lq,Pragmatic,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_PRODUCTION,prenatal.gr,,cmt7169x0001ncgiyow1ybmuu,Prenatal,cmt79ihwt001h84iy9ye6u3j2,Prenatal,Official Website Scanner,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_PRODUCTION,prenatal.gr,,cmt8pnv7i000dzsiylucfar01,Prenatal,cmt79ihwt001h84iy9ye6u3j2,Prenatal,BestPrice Prepaid Cards,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_PRODUCTION,prenatal.gr,,cmt8pnyl4001bzsiy63k1x5jr,Prenatal,cmt79ihwt001h84iy9ye6u3j2,Prenatal,BestPrice Prepaid Cards,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_PRODUCTION,prenatal.gr,,cmt8po342002lzsiy5brgv1vd,Prenatal,cmt79ihwt001h84iy9ye6u3j2,Prenatal,BestPrice Prepaid Cards,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_PRODUCTION,prenatal.gr,,cmt8po75o003qzsiy7488ut3c,Prenatal,cmt79ihwt001h84iy9ye6u3j2,Prenatal,BestPrice Prepaid Cards,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_PRODUCTION,prenatal.gr,,cmt8poaon004pzsiy8k7jv8sw,Prenatal,cmt79ihwt001h84iy9ye6u3j2,Prenatal,BestPrice Prepaid Cards,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_PRODUCTION,prenatal.gr,,cmt8pocrv005azsiyndin6em5,Prenatal,cmt79ihwt001h84iy9ye6u3j2,Prenatal,BestPrice Prepaid Cards,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_PRODUCTION,prenatal.gr,,cmt8poebs005qzsiycyt1f7dk,Prenatal,cmt79ihwt001h84iy9ye6u3j2,Prenatal,BestPrice Prepaid Cards,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_PRODUCTION,public.gr,,cmt71fuo40000l0iykwuquswa,Public,cmt8fb3lj000j6kiysgaap6u5,Public,Public,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_DISCOVERY,rituals.com,cmt8lx9zl0008xwiy1354jcca,cmt8lxa6w000axwiy807yjbqb,Rituals,,,Official Site Discovery v3,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,rituals.com,cmt8lx9zl0008xwiy1354jcca,cmt9s8k1a000rzwiymx24041v,Rituals,,,Rediscovery Engine,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_PRODUCTION,roblox.com,,cmt8hwjy30017asiysxngt63o,Roblox,cmt8l623g00165giyglxj5znv,Roblox,Official Site Discovery v3,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_PRODUCTION,rundome.gr,,cmt71fvqx000dl0iyl6sr5ny7,Rundome,cmt79iigj001n84iyrxcwpcru,Rundome,Rundome,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_PRODUCTION,rundome.gr,,cmt9rr24j0008zkiy0gxfmlx2,Rundome,cmt79iigj001n84iyrxcwpcru,Rundome,Kouponia365 Gift Cards,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_DISCOVERY,ryanair.com,cmt8mgvq2001ab8iyjv54zzlr,cmt8mgvtn001bb8iy8zch8kt4,Ryanair,,,Official Site Discovery v3,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,ryanair.com,cmt8mgvq2001ab8iyjv54zzlr,cmt8mgw0x001db8iye967vb7o,Ryanair,,,Official Site Discovery v3,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,shopdali.gr,cmt8pnxeh000zzsiy8r3ncha5,cmt8po1yi0029zsiyouc6ets0,Shopdali,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,shopdali.gr,cmt8pnxeh000zzsiy8r3ncha5,cmt8po690003hzsiy6xozmbit,Shopdali,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,shopdali.gr,cmt8pnxeh000zzsiy8r3ncha5,cmt8po9xr004izsiyjpcchg87,Shopdali,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,shopdali.gr,cmt8pnxeh000zzsiy8r3ncha5,cmt8poc520054zsiy0zfkemx2,Shopdali,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,shopdali.gr,cmt8pnxeh000zzsiy8r3ncha5,cmt8podyc005mzsiy7intrq3s,Shopdali,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,skakistikokentro.com,cmt8pnxav000yzsiyadvmq8fw,cmt8po1uu0028zsiyuoah0gmu,skakistikokentro.com,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,skakistikokentro.com,cmt8pnxav000yzsiyadvmq8fw,cmt8po64y003gzsiy3ivk96mz,skakistikokentro.com,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,skakistikokentro.com,cmt8pnxav000yzsiyadvmq8fw,cmt8po9uc004hzsiy914hcqb3,skakistikokentro.com,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_PRODUCTION,skyexpress.gr,,cmt716ade001vcgiye6xugf4v,SKY express,cmt79ij0d001t84iy7iqoptyj,SKY express,Official Website Scanner,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_PRODUCTION,sneaker10.gr,,cmt71fw0d000il0iyhhvej0lr,Sneaker10,cmt79ijgx001y84iyylpm2wtr,Sneaker10,Sneaker10,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_PRODUCTION,sneaker10.gr,,cmt9rr2hp000czkiyv5em5lfc,Sneaker10,cmt79ijgx001y84iyylpm2wtr,Sneaker10,Kouponia365 Gift Cards,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_DISCOVERY,sport-style.gr,cmt8pnyr5001dzsiytfe64138,cmt8po3bb002nzsiytw2t5njq,Sport-Style,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,sport-style.gr,cmt8pnyr5001dzsiytfe64138,cmt8po7cr003szsiybz56gd86,Sport-Style,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,sportys.gr,cmt8pnu100001zsiy7jdsmt1j,cmt8pnxt20013zsiyc92vjnxa,Sportys,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,sportys.gr,cmt8pnu100001zsiy7jdsmt1j,cmt8po2ch002dzsiy942fj09j,Sportys,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,sportys.gr,cmt8pnu100001zsiy7jdsmt1j,cmt8po6g9003jzsiy0nr8mw0o,Sportys,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,sportys.gr,cmt8pnu100001zsiy7jdsmt1j,cmt8poa5b004kzsiy2wau4zk8,Sportys,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,sportys.gr,cmt8pnu100001zsiy7jdsmt1j,cmt8poc9s0055zsiyojetyqoo,Sportys,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,stefanoumarine.net,cmt8pnwzr000vzsiy19xyr17z,cmt8po1ju0025zsiyyp6nj8hf,StefanouMarine,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,stefanoumarine.net,cmt8pnwzr000vzsiy19xyr17z,cmt8po5y6003ezsiyo04a30pd,StefanouMarine,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,stefanoumarine.net,cmt8pnwzr000vzsiy19xyr17z,cmt8po9mz004fzsiyrorpu889,StefanouMarine,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,stefanoumarine.net,cmt8pnwzr000vzsiy19xyr17z,cmt8poc1i0053zsiyfw8t8dgq,StefanouMarine,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_DISCOVERY,stefanoumarine.net,cmt8pnwzr000vzsiy19xyr17z,cmt8podv1005lzsiyba3k27cu,StefanouMarine,,,BestPrice Prepaid Cards,Same explicit possibleOfficialUrl domain as keeper
MARK_DUPLICATE_PRODUCTION,store.steampowered.com,,cmt8hw7820013asiyvukp8yab,Steam,cmt8l6430001b5giytuoenkc9,Steam,Official Site Discovery v3,Explicit possibleOfficialUrl domain already exists in production
MARK_DUPLICATE_PRODUCTION,thebodyshop.gr,,cmt71fvgq0008l0iytg9ildwy,The Body Shop,cmt79ik0w002484iy5xl5wx4y,The Body Shop,The Body Shop,Explicit possibleOfficialUrl domain already exists in production
