type,confidence,left_id,left_name,left_domain,right_id,right_name,right_domain,reason
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8polc4007rzsiym6njsoxo,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8polff007szsiyvlofqs7i,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8poljk007tzsiy9bosde8e,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8polmp007uzsiyvzcw7r3k,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8polpr007vzsiy4sh34nbf,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8polt6007wzsiyu4pxtpi1,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8polwo007xzsiyzdxk0ac5,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8pom07007yzsiy16mjqhfk,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8pom3t007zzsiylqedha26,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8pom700080zsiyk4r9p5gy,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8pomam0081zsiymiedyop6,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8pomdo0082zsiybg7k4upj,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8pomhc0083zsiy415n7ftd,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8pomll0084zsiy1rd63gyt,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8pomos0085zsiy64tc77bd,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8pomsj0086zsiynwexyl48,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8pomvv0087zsiyrrxpptk8,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8pomzs0088zsiykdwq2md7,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8pon3d0089zsiy75iz2m1q,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8pon6u008azsiytlogqb0p,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8pona9008bzsiyb10y1e6t,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8pondi008czsiyswqx7klq,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8pongk008dzsiyylld8wmw,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8ponk2008ezsiyluej4aui,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8ponnp008fzsiyajmljse5,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8ponr1008gzsiytv1yf0n7,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8ponul008hzsiy3d6814u2,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8ponxz008izsiy8jj9t0sy,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8poo1l008jzsiy9cm6g8eh,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8poo52008kzsiywiv5ap0z,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8poo8n008lzsiyjngzodvc,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8poobt008mzsiyoe2s6sw0,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8poofi008nzsiyr2jmh77w,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8pooj6008ozsiyh2l7m0w6,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8poomk008pzsiyk9x0oxbf,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8poopm008qzsiyfl93fo8l,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8poot3008rzsiy6ro8tuh5,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8poown008szsiyzk8udiv8,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8poozp008tzsiy8cjg5bab,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8pop37008uzsiyhfikuee4,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8pop6q008vzsiyu3oxgsya,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8pop9v008wzsiy43gv8v0i,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnz8e001izsiyitmhq48b,Adidas,adidas.gr,cmt8popdb008xzsiyv7momsf1,Adidas,adidas.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt71fvag0005l0iyjxpt1xdz,AEGEAN,el.aegeanair.com,cmt9s0kdb0003kciyyffe78ag,Aegean Airlines,el.aegeanair.com,Same normalized domain in DiscoveryItems
DISCOVERY_VS_PRODUCTION,100,cmt71fvag0005l0iyjxpt1xdz,AEGEAN,el.aegeanair.com,cmt79icwc000084iyqmpbd9de,AEGEAN,el.aegeanair.com,Exact domain already exists in production
DISCOVERY_VS_PRODUCTION,100,cmt9s0kdb0003kciyyffe78ag,Aegean Airlines,el.aegeanair.com,cmt79icwc000084iyqmpbd9de,AEGEAN,el.aegeanair.com,Exact domain already exists in production
DISCOVERY_VS_PRODUCTION,100,cmt8ht5za000masiyjbytaosa,Airbnb,airbnb.com,cmt8l5oqd00005giycgy0pz6b,Airbnb,airbnb.com,Exact domain already exists in production
DISCOVERY_VS_PRODUCTION,100,cmt8m7wx9000bb8iysyyicou4,Amazon,amazon.de,cmt8nqtz900000oiy5f4y48na,Amazon,amazon.de,Exact domain already exists in production
DISCOVERY_EXACT_DOMAIN,100,cmt8o5lbq000fo4iy7qbmqu5l,Anastasia Beverly Hills,anastasiabeverlyhills.com,cmt8o5lfa000go4iyg2felkuj,Anastasia Beverly Hills,anastasiabeverlyhills.com,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnx79000xzsiyyio1gjis,AngryNerd,angrynerd.gr,cmt8po1r20027zsiynsz3xu2d,AngryNerd,angrynerd.gr,Same normalized domain in DiscoveryItems
DISCOVERY_VS_PRODUCTION,100,cmt8hx4kn001casiysq6822dy,Answear Greece,answear.gr,cmt8l5ph500055giy9pepw2jm,Answear Greece,answear.gr,Exact domain already exists in production
DISCOVERY_EXACT_DOMAIN,100,cmt8po0rc001xzsiyj2qm6vqh,ApparelStores,apparelstores.gr,cmt8po5530036zsiynntopm9q,ApparelStores,apparelstores.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8po0rc001xzsiyj2qm6vqh,ApparelStores,apparelstores.gr,cmt8po8tu0047zsiyd0y4o8d0,ApparelStores,apparelstores.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8po0rc001xzsiyj2qm6vqh,ApparelStores,apparelstores.gr,cmt8pobky004yzsiy2dj8rop6,ApparelStores,apparelstores.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8po0rc001xzsiyj2qm6vqh,ApparelStores,apparelstores.gr,cmt8podkq005izsiy49na2wdn,ApparelStores,apparelstores.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnyo7001czsiy2yfdw7zz,Astrongameclub,astrongameclub.gr,cmt8po37k002mzsiyqntx277i,Astrongameclub,astrongameclub.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnyo7001czsiy2yfdw7zz,Astrongameclub,astrongameclub.gr,cmt8po79b003rzsiy6nfq6ymk,Astrongameclub,astrongameclub.gr,Same normalized domain in DiscoveryItems
DISCOVERY_VS_PRODUCTION,100,cmt7168y30016cgiysfnqy64w,attica,atticadps.gr,cmt79idez000584iydg3oewe8,attica,atticadps.gr,Exact domain already exists in production
DISCOVERY_EXACT_DOMAIN,100,cmt8pnwpa000szsiy00nf3vmb,Babydream,babydream.gr,cmt8po1g60024zsiykdfzefwz,Babydream,babydream.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnwpa000szsiy00nf3vmb,Babydream,babydream.gr,cmt8po5ub003dzsiymffh4llr,Babydream,babydream.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnwpa000szsiy00nf3vmb,Babydream,babydream.gr,cmt8po9jg004ezsiyklk0hdz7,Babydream,babydream.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8po0o0001wzsiykfr1d3iw,Barequip.gr,barequip.gr,cmt8po51n0035zsiy8yv5w9u9,Barequip.gr,barequip.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnyyk001fzsiyc2lz95co,Bonsai Home,bonsaihome.gr,cmt8po3ih002pzsiywbkii2ez,Bonsai Home,bonsaihome.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnyyk001fzsiyc2lz95co,Bonsai Home,bonsaihome.gr,cmt8po7jj003uzsiylm29qy4q,Bonsai Home,bonsaihome.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt9rr2yh000hzkiyraoi1fit,Carpetlinen,kouponia365.gr,cmt9s0kgj0004kciyu047mn2y,New Cult,kouponia365.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt9rr2yh000hzkiyraoi1fit,Carpetlinen,kouponia365.gr,cmt9s0kkc0005kciyksogqosl,Theros Jewels,kouponia365.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt9rr2yh000hzkiyraoi1fit,Carpetlinen,kouponia365.gr,cmt9s0ko60006kciyy7h7gxow,ΙΑΝΟΣ,kouponia365.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt9rr2yh000hzkiyraoi1fit,Carpetlinen,kouponia365.gr,cmt9s0krs0007kciyj5q804us,Battery Park,kouponia365.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt9rr2yh000hzkiyraoi1fit,Carpetlinen,kouponia365.gr,cmt9s0l9c000ckciywpza87j6,SportsPoint,kouponia365.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt9rr2yh000hzkiyraoi1fit,Carpetlinen,kouponia365.gr,cmt9s0lgd000ekciyoosn3o07,Netflix,kouponia365.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt9rr2yh000hzkiyraoi1fit,Carpetlinen,kouponia365.gr,cmt9s0ln2000gkciyl4fp05qv,FunkyBuddha,kouponia365.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt9rr2yh000hzkiyraoi1fit,Carpetlinen,kouponia365.gr,cmt9s0lr3000hkciyomsgk1jf,La Millou,kouponia365.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt9rr2yh000hzkiyraoi1fit,Carpetlinen,kouponia365.gr,cmt9s0lxv000jkciyvvmxc54c,E-string,kouponia365.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt9rr2yh000hzkiyraoi1fit,Carpetlinen,kouponia365.gr,cmt9s0m13000kkciy9c0mt2b7,Myikona,kouponia365.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt9rr2yh000hzkiyraoi1fit,Carpetlinen,kouponia365.gr,cmt9s0m5d000lkciylz9pbo56,Laura Ashley,kouponia365.gr,Same normalized domain in DiscoveryItems
DISCOVERY_VS_PRODUCTION,100,cmt8h32va000byoiyimy4vg23,Celestino,celestino.gr,cmt8hel9g0000a8iyg8p0ioj7,Celestino,celestino.gr,Exact domain already exists in production
DISCOVERY_EXACT_DOMAIN,100,cmt8pnzvn001ozsiya71tprjd,Chicbee,chicbee.gr,cmt8po49y002xzsiy57ni24c9,Chicbee,chicbee.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt71fvyh000hl0iyf7hkh2ns,Cosmos Sport,cosmossport.gr,cmt9s0luj000ikciyf7uzddkh,Cosmos Sport,cosmossport.gr,Same normalized domain in DiscoveryItems
DISCOVERY_VS_PRODUCTION,100,cmt71fvyh000hl0iyf7hkh2ns,Cosmos Sport,cosmossport.gr,cmt79idzw000b84iysotz7chu,Cosmos Sport,cosmossport.gr,Exact domain already exists in production
DISCOVERY_VS_PRODUCTION,100,cmt9s0luj000ikciyf7uzddkh,Cosmos Sport,cosmossport.gr,cmt79idzw000b84iysotz7chu,Cosmos Sport,cosmossport.gr,Exact domain already exists in production
DISCOVERY_EXACT_DOMAIN,100,cmt8hag7i001yyoiy9eo2c5vr,Decathlon Greece,decathlon.com.gr,cmt9s5kmp000ozwiykx06ney1,Decathlon Greece,decathlon.com.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnwef000pzsiyf1d78vio,DigiShark,digishark.gr,cmt8po1590021zsiyn54bwp85,DigiShark,digishark.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnwef000pzsiyf1d78vio,DigiShark,digishark.gr,cmt8po5j8003azsiyo70m4pbt,DigiShark,digishark.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnwef000pzsiyf1d78vio,DigiShark,digishark.gr,cmt8po97z004bzsiyl6u190c2,DigiShark,digishark.gr,Same normalized domain in DiscoveryItems
DISCOVERY_VS_PRODUCTION,100,cmt8ha0tx001qyoiyfz0firmm,DPAM,dpam.gr,cmt8hp8ic0000pgiyqhluxgaw,DPAM,dpam.gr,Exact domain already exists in production
DISCOVERY_EXACT_DOMAIN,100,cmt8pnxlp0011zsiygdx4dok4,e-Mamouth,e-mamouth.gr,cmt8po255002bzsiy6s0xo2eh,e-Mamouth,e-mamouth.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnzfy001kzsiyixhkvibe,e-Stathatos,e-stathatos.gr,cmt8po3wm002tzsiyv44xwqst,e-Stathatos,e-stathatos.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnzfy001kzsiyixhkvibe,e-Stathatos,e-stathatos.gr,cmt8po7y4003yzsiylelufrj1,e-Stathatos,e-stathatos.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnzfy001kzsiyixhkvibe,e-Stathatos,e-stathatos.gr,cmt8pob2x004tzsiybyvsd207,e-Stathatos,e-stathatos.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnzfy001kzsiyixhkvibe,e-Stathatos,e-stathatos.gr,cmt8pod6b005ezsiyg4301btj,e-Stathatos,e-stathatos.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnzfy001kzsiyixhkvibe,e-Stathatos,e-stathatos.gr,cmt8poepf005uzsiyss0muhqn,e-Stathatos,e-stathatos.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnzfy001kzsiyixhkvibe,e-Stathatos,e-stathatos.gr,cmt8pofkd0063zsiyndkv6ip7,e-Stathatos,e-stathatos.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnzfy001kzsiyixhkvibe,e-Stathatos,e-stathatos.gr,cmt8pogcl006bzsiygpp2kdhw,e-Stathatos,e-stathatos.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt71fvp2000cl0iy183i4whb,e-tennis,e-tennis.gr,cmt8pnuw8000azsiy5fzngec0,E-tennis,e-tennis.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt71fvp2000cl0iy183i4whb,e-tennis,e-tennis.gr,cmt8pnydz0019zsiyni81qita,E-tennis,e-tennis.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt71fvp2000cl0iy183i4whb,e-tennis,e-tennis.gr,cmt8po2wv002jzsiy95mqu9zp,E-tennis,e-tennis.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt71fvp2000cl0iy183i4whb,e-tennis,e-tennis.gr,cmt8po6yn003ozsiyhiby8jxy,E-tennis,e-tennis.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt71fvp2000cl0iy183i4whb,e-tennis,e-tennis.gr,cmt8poah2004nzsiylmapf6fh,E-tennis,e-tennis.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt71fvp2000cl0iy183i4whb,e-tennis,e-tennis.gr,cmt8pockd0058zsiy121bhb4u,E-tennis,e-tennis.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt71fvp2000cl0iy183i4whb,e-tennis,e-tennis.gr,cmt9s0k5i0001kciys2pedpst,e-tennis,e-tennis.gr,Same normalized domain in DiscoveryItems
DISCOVERY_VS_PRODUCTION,100,cmt71fvp2000cl0iy183i4whb,e-tennis,e-tennis.gr,cmt79iejk000h84iy7juh3r7b,e-tennis,e-tennis.gr,Exact domain already exists in production
DISCOVERY_VS_PRODUCTION,100,cmt9s0k5i0001kciys2pedpst,e-tennis,e-tennis.gr,cmt79iejk000h84iy7juh3r7b,e-tennis,e-tennis.gr,Exact domain already exists in production
DISCOVERY_VS_PRODUCTION,100,cmt8pnuw8000azsiy5fzngec0,E-tennis,e-tennis.gr,cmt79iejk000h84iy7juh3r7b,e-tennis,e-tennis.gr,Exact domain already exists in production
DISCOVERY_VS_PRODUCTION,100,cmt8pnydz0019zsiyni81qita,E-tennis,e-tennis.gr,cmt79iejk000h84iy7juh3r7b,e-tennis,e-tennis.gr,Exact domain already exists in production
DISCOVERY_VS_PRODUCTION,100,cmt8po2wv002jzsiy95mqu9zp,E-tennis,e-tennis.gr,cmt79iejk000h84iy7juh3r7b,e-tennis,e-tennis.gr,Exact domain already exists in production
DISCOVERY_VS_PRODUCTION,100,cmt8po6yn003ozsiyhiby8jxy,E-tennis,e-tennis.gr,cmt79iejk000h84iy7juh3r7b,e-tennis,e-tennis.gr,Exact domain already exists in production
DISCOVERY_VS_PRODUCTION,100,cmt8poah2004nzsiylmapf6fh,E-tennis,e-tennis.gr,cmt79iejk000h84iy7juh3r7b,e-tennis,e-tennis.gr,Exact domain already exists in production
DISCOVERY_VS_PRODUCTION,100,cmt8pockd0058zsiy121bhb4u,E-tennis,e-tennis.gr,cmt79iejk000h84iy7juh3r7b,e-tennis,e-tennis.gr,Exact domain already exists in production
DISCOVERY_EXACT_DOMAIN,100,cmt8pnzj5001lzsiyg6014e8y,Ekklisiastika Karditsa,ekklisiastikakarditsa.gr,cmt8po402002uzsiyfgvfz3n9,Ekklisiastika Karditsa,ekklisiastikakarditsa.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnzj5001lzsiyg6014e8y,Ekklisiastika Karditsa,ekklisiastikakarditsa.gr,cmt8po81s003zzsiy77yqjitc,Ekklisiastika Karditsa,ekklisiastikakarditsa.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnzj5001lzsiyg6014e8y,Ekklisiastika Karditsa,ekklisiastikakarditsa.gr,cmt8pob6m004uzsiy51019tgb,Ekklisiastika Karditsa,ekklisiastikakarditsa.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnzj5001lzsiyg6014e8y,Ekklisiastika Karditsa,ekklisiastikakarditsa.gr,cmt8poda1005fzsiyfvrfd0zu,Ekklisiastika Karditsa,ekklisiastikakarditsa.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnzj5001lzsiyg6014e8y,Ekklisiastika Karditsa,ekklisiastikakarditsa.gr,cmt8poesz005vzsiym7ey32ig,Ekklisiastika Karditsa,ekklisiastikakarditsa.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnzj5001lzsiyg6014e8y,Ekklisiastika Karditsa,ekklisiastikakarditsa.gr,cmt8pofnz0064zsiywgopit77,Ekklisiastika Karditsa,ekklisiastikakarditsa.gr,Same normalized domain in DiscoveryItems
DISCOVERY_VS_PRODUCTION,100,cmt8nh0t700085kiyldsbsr4w,Elisabetta Franchi,elisabettafranchi.com,cmt8pswfr0001tgiyw7z7ffed,Elisabetta Franchi,elisabettafranchi.com,Exact domain already exists in production
DISCOVERY_EXACT_DOMAIN,100,cmt8pnvhc000gzsiyjr580hi5,EpiploSet,epiploset.gr,cmt8po0up001yzsiyr9aifpj9,EpiploSet,epiploset.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnvhc000gzsiyjr580hi5,EpiploSet,epiploset.gr,cmt8po58w0037zsiyossm7qxe,EpiploSet,epiploset.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8pnvhc000gzsiyjr580hi5,EpiploSet,epiploset.gr,cmt8po8x10048zsiy9brxfssb,EpiploSet,epiploset.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8po0kt001vzsiy6dumutu7,Ergaleiogatos,ergaleiogatos.gr,cmt8po4yv0034zsiyijtcf19w,Ergaleiogatos,ergaleiogatos.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8po0kt001vzsiy6dumutu7,Ergaleiogatos,ergaleiogatos.gr,cmt8po8px0046zsiy5tb7uax3,Ergaleiogatos,ergaleiogatos.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt9s4qlr000izwiybjfx1jei,Evripidis,evripidis.gr,cmt9s4qpa000jzwiyvluxk0fh,Evripidis,evripidis.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt9s4qlr000izwiybjfx1jei,Evripidis,evripidis.gr,cmt9s4qss000kzwiy72mvg0oa,Evripidis,evripidis.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt9s4qlr000izwiybjfx1jei,Evripidis,evripidis.gr,cmt9s4qw8000lzwiyzyx2zbn8,Evripidis,evripidis.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt9s4qlr000izwiybjfx1jei,Evripidis,evripidis.gr,cmt9s4qzk000mzwiyopy7q2i0,Evripidis,evripidis.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt9s4qlr000izwiybjfx1jei,Evripidis,evripidis.gr,cmt9s4r3a000nzwiy9oknk066,Evripidis,evripidis.gr,Same normalized domain in DiscoveryItems
DISCOVERY_EXACT_DOMAIN,100,cmt8po0dd001tzsiy9d6zcwpu,Farmakeio4all,farmakeio4all.gr,cmt8po4rt0032zsiy7rk8tdbe,Farmakeio4all,farmakeio4all.gr,Same normalized domain in DiscoveryItems
